"Provincia"|||"Municipio"|||"Localidad"|||"Código postal"|||"Dirección"|||"Margen"|||"Longitud"|||"Latitud"|||"Toma de datos"|||"Precio gasolina 95 E5"|||"Precio gasolina 95 E10"|||"Precio gasolina 95 E5 Premium"|||"Precio gasolina 98 E5"|||"Precio gasolina 98 E10"|||"Precio gasóleo A"|||"Precio gasóleo Premium"|||"Precio gasóleo B"|||"Precio gasóleo C"|||"Precio bioetanol"|||"% bioalcohol"|||"Precio biodiésel"|||"% éster metílico"|||"Precio gases licuados del petróleo"|||"Precio gas natural comprimido"|||"Precio gas natural licuado"|||"Precio hidrógeno"|||"Rótulo"|||"Tipo venta"|||"Rem."|||"Horario"|||"Tipo servicio"|||
"LLEIDA"|||"CAMARASA"|||"CAMARASA"|||"25613"|||"CARRETERA C-13 KM. 9,6"|||"I"|||"0,878778"|||"41,880222"|||"16/05/2023 12:56"|||"1,590"|||""|||""|||""|||""|||"1,500"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SEGRE OIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"CASTELLDANS"|||"CASTELLDANS"|||"25154"|||"CAMI ERMITA, S/N"|||"D"|||"0,765472"|||"41,494306"|||"15/05/2023 13:05"|||"1,500"|||""|||""|||""|||""|||"1,340"|||""|||"0,980"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CASTELL-OIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"CERVERA"|||"CERVERA"|||"25200"|||"AVENIDA POLIGONO INDUSTRIAL, S/N"|||"N"|||"1,266472"|||"41,675083"|||"15/05/2023 13:14"|||""|||""|||""|||""|||""|||"1,253"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ASSOCIACIÓ DE TRANSPORTISTES DE LA SEGARRA"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"CERVERA"|||"CERVERA"|||"25200"|||"AVENIDA AGRAMUNT.POL.INDUSTRIAL, 1"|||"N"|||"1,269750"|||"41,675250"|||"16/05/2023 10:56"|||"1,599"|||""|||""|||"1,749"|||""|||"1,449"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"FARRE OIL"|||"P"|||"dm"|||"L-V: 08:00-20:30"|||"L-V: 08:00-20:30 (P)"|||
"LLEIDA"|||"CERVERA"|||"CERVERA"|||"25200"|||"AVENIDA TÀRREGA, 5"|||"D"|||"1,266667"|||"41,669528"|||"18/05/2023 11:00"|||"1,419"|||""|||""|||""|||""|||"1,279"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESCLATOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"CERVERA"|||"CERVERA"|||"25200"|||"CENTRO BONAREA, C/URGELL,S/N"|||"N"|||"1,263955"|||"41,673141"|||"15/05/2023 10:30"|||"1,398"|||""|||""|||""|||""|||"1,257"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"CERVERA"|||"CERVERA"|||"25200"|||"CARRETERA N-II KM. 518"|||"D"|||"1,261056"|||"41,670972"|||"15/05/2023 10:47"|||"1,619"|||""|||""|||"1,799"|||""|||"1,449"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 05:00-23:00"|||"L-D: 05:00-23:00 (A)"|||
"LLEIDA"|||"COLL DE NARGÓ"|||"COLL DE NARGO"|||"25793"|||"CARRETERA CR C-14 KM. 156,5"|||"I"|||"1,320417"|||"42,172722"|||"16/05/2023 13:13"|||"1,619"|||""|||""|||""|||""|||"1,468"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 08:00-20:00"|||"L: 08:00-20:00 (P)"|||
"LLEIDA"|||"CORBINS"|||"CORBINS"|||"25137"|||"CARRETERA C-12 KM. 150,5"|||"D"|||"0,681361"|||"41,680417"|||"17/05/2023 10:04"|||"1,449"|||""|||""|||""|||""|||"1,299"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SEROIL ENERGY EXPRESS"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"LLEIDA"|||"CORBINS"|||"CORBINS"|||"25137"|||"AVENIDA LLEIDA, 60"|||"D"|||"0,690194"|||"41,687611"|||"15/05/2023 15:49"|||""|||""|||""|||""|||""|||""|||""|||"0,981"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"FRUITERA DE CORBINS"|||"R"|||"dm"|||"L-S: 09:00-20:00"|||"L-S: 09:00-20:00 (A)"|||
"LLEIDA"|||"CUBELLS"|||"CUBELLS"|||"25737"|||"CTRA.LLEIDA-PUIGUERD"|||"D"|||"0,956750"|||"41,853028"|||"17/05/2023 10:03"|||"1,438"|||""|||""|||""|||""|||"1,268"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"DPC OIL 33 S.L."|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"ESPOT"|||"ESPOT"|||"25597"|||"C-134, KM  154"|||"I"|||"1,139194"|||"42,577139"|||"05/05/2023 11:12"|||"1,602"|||""|||""|||"1,764"|||""|||"1,438"|||"1,524"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"LA TORRASSA"|||"P"|||"dm"|||"L-J: 07:00-20:30; V: 07:00-21:30; S: 07:30-21:30; D: 08:00-21:00"|||"L-J: 07:00-20:30 (A); V: 07:00-21:30 (A); S: 07:30-21:30 (A); D: 08:00-21:00 (A)"|||
"LLEIDA"|||"ESTERRI D'ÀNEU"|||"ESTERRI D'ANEU"|||"25580"|||"CARRETERA C-13 KM. 158"|||"D"|||"1,126333"|||"42,608750"|||"05/05/2023 11:11"|||"1,617"|||""|||""|||""|||""|||"1,488"|||""|||"1,653"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 08:00-14:00 y 15:30-20:00"|||"L-D: 08:00-14:00 (A), 15:30-20:00 (A)"|||
"LLEIDA"|||"FONDARELLA"|||"FONDARELLA"|||"25244"|||"AUTOVIA A-2 KM. 485,1"|||"D"|||"0,877528"|||"41,639444"|||"15/05/2023 22:20"|||"1,599"|||""|||""|||"1,659"|||""|||"1,455"|||"1,521"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"FONDARELLA"|||"FONDARELLA"|||"25244"|||"CR A-2, 484,5"|||"D"|||"0,874250"|||"41,638722"|||"18/05/2023 10:45"|||"1,569"|||""|||""|||""|||""|||"1,419"|||"1,469"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"FULIOLA (LA)"|||"FULIOLA (LA)"|||"25332"|||"C-53 km 127"|||"D"|||"1,001167"|||"41,722222"|||"17/05/2023 20:56"|||"1,479"|||""|||""|||""|||""|||"1,255"|||"1,275"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"XOPLUC"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"GIMENELLS I EL PLA DE LA FONT"|||"GIMENELLS"|||"25112"|||"CARRETERA DE LERIDA, S/N KM. 23"|||"D"|||"0,393000"|||"41,652611"|||"15/05/2023 13:03"|||"1,575"|||""|||""|||""|||""|||"1,415"|||"1,495"|||"0,995"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"GIMENELLS I EL PLA DE LA FONT"|||"GIMENELLS"|||"25112"|||"CALLE DR.SARRAT, 28"|||"D"|||"0,389194"|||"41,654056"|||"16/05/2023 15:02"|||""|||""|||""|||""|||""|||"1,311"|||""|||"1,006"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"NO TIENE"|||"R"|||"dm"|||"L-S: 08:00-20:00"|||"Sin datos"|||
"LLEIDA"|||"GOLMÉS"|||"GOLMES"|||"25241"|||"CALLE DE LA CATALUNYA NORD, 21"|||"D"|||"0,906000"|||"41,629694"|||"15/05/2023 19:11"|||"1,469"|||""|||""|||""|||""|||"1,269"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AUTOSERVEI M3"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"GOLMÉS"|||"GOLMES"|||"25241"|||"POLIGONO COLOMER, C/ LLEIDA, 35"|||"D"|||"0,914083"|||"41,630528"|||"15/05/2023 10:30"|||"1,400"|||""|||""|||""|||""|||"1,259"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"GOLMÉS"|||"GOLMES"|||"25241"|||"CRTA.N II, KM 486 POL.IND.GOLDPARK"|||"N"|||"0,908972"|||"41,628333"|||"16/05/2023 11:44"|||"1,420"|||""|||""|||""|||""|||"1,279"|||"1,339"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROLIS INDEPENDENTS - PETRO7 "|||"P"|||"dm"|||"L-S: 08:00-21:00; D: 09:00-14:00"|||"L-S: 08:00-21:00 (A); D: 09:00-14:00 (A)"|||
"LLEIDA"|||"GRANYANELLA"|||"FONOLLERES"|||"25218"|||"AUTOVÍA N.II.(CERCA ITV) (AUTOV? N.II.(CERCA ITV) km 512,9)"|||"D"|||"1,201000"|||"41,661917"|||"15/05/2023 08:05"|||"1,539"|||""|||""|||""|||""|||"1,289"|||"1,349"|||"1,539"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"DST VALCARCE"|||"P"|||"dm"|||"L-D: 24H"|||"L-V: 00:00-06:59 (D), 06:59-21:59 (P), 21:59-23:59 (D); S: 00:00-08:59 (D), 08:59-13:59 (P), 13:59-23:59 (D); D: 24H (D)"|||
"LLEIDA"|||"GRANYANELLA"|||"FONOLLERES"|||"25218"|||"CR A-2 , 512"|||"D"|||"1,198583"|||"41,661556"|||"18/05/2023 00:00"|||"1,569"|||""|||""|||"1,719"|||""|||"1,419"|||"1,479"|||""|||""|||""|||""|||""|||""|||"0,935"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"GRANYANELLA"|||"FONOLLERES"|||"25218"|||"CR A-2, 513,8 (A-2 km 513,83)"|||"I"|||"1,211083"|||"41,666028"|||"18/05/2023 06:41"|||"1,595"|||""|||""|||"1,795"|||""|||"1,425"|||"1,525"|||""|||""|||""|||""|||""|||""|||"1,150"|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"GUISSONA"|||"GUISSONA"|||"25210"|||"CARRETERA DE PONTS KM. 15,1"|||"D"|||"1,287583"|||"41,789278"|||"18/05/2023 00:00"|||"1,549"|||""|||""|||"1,659"|||""|||"1,389"|||"1,479"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 07:00-23:00"|||"L-D: 07:00-23:00 (A)"|||
"LLEIDA"|||"GUISSONA"|||"GUISSONA"|||"25210"|||"AVDA. VERGE DEL CLAUSTRE, 32"|||"N"|||"1,287806"|||"41,789361"|||"15/05/2023 10:30"|||""|||""|||""|||""|||""|||"1,258"|||""|||"0,912"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"GUISSONA"|||"GUISSONA"|||"25210"|||"CENTRO COMERCIAL BONAREA, CTRA.L-313 km 14,5"|||"D"|||"1,278177"|||"41,781919"|||"15/05/2023 10:30"|||"1,398"|||""|||""|||"1,496"|||""|||"1,258"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"IVARS D'URGELL"|||"IVARS D'URGELL"|||"25260"|||"CALLE LLEIDA, 2"|||"N"|||"0,985389"|||"41,679861"|||"17/05/2023 08:00"|||"1,439"|||""|||""|||""|||""|||"1,255"|||"1,347"|||"1,094"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"COOP. IVARS"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"JUNCOSA"|||"JUNCOSA"|||"25165"|||"PLAZA MAJOR, 8"|||"N"|||"0,775028"|||"41,371639"|||"16/05/2023 12:02"|||""|||""|||""|||""|||""|||"1,432"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"COOP.JUNCOSA"|||"P"|||"dm"|||"L-S: 08:00-19:00"|||"L-S: 08:00-19:00 (A)"|||
"LLEIDA"|||"JUNCOSA"|||"JUNCOSA"|||"25165"|||"PLAZA MAJOR, 8"|||"D"|||"0,775028"|||"41,371639"|||"16/05/2023 12:04"|||""|||""|||""|||""|||""|||""|||""|||"1,031"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"COOP.JUNCOSA"|||"P"|||"dm"|||"L-S: 08:00-19:00"|||"L-S: 08:00-19:00 (A)"|||
"LLEIDA"|||"JUNEDA"|||"JUNEDA"|||"25430"|||"CARRER PRAT DE LA RIBA, 83"|||"D"|||"0,823722"|||"41,548806"|||"15/05/2023 11:49"|||"1,638"|||""|||""|||""|||""|||"1,468"|||"1,508"|||"1,108"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-S: 00:07-21:00; D: 00:08-14:00"|||"L-S: 00:07-21:00 (A); D: 00:08-14:00 (A)"|||
"LLEIDA"|||"JUNEDA"|||"JUNEDA"|||"25430"|||"CARRETERA N-240 km 73"|||"D"|||"0,829500"|||"41,541139"|||"15/05/2023 15:05"|||"1,390"|||""|||""|||""|||""|||"1,258"|||""|||"1,036"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AGROPECUARIA DE JUNEDA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LES"|||"LES"|||"25540"|||"CR N-230, 183,3"|||"D"|||"0,714372"|||"42,820447"|||"16/05/2023 12:46"|||"1,579"|||""|||""|||"1,699"|||""|||"1,415"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESTACION BOYA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LINYOLA"|||"LINYOLA"|||"25240"|||"C/ PRAT DE LA RIBA , S/N"|||"D"|||"0,902750"|||"41,718417"|||"16/05/2023 18:40"|||"1,428"|||""|||""|||""|||""|||"1,278"|||""|||"0,973"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"COOPERATIVA LINYOLA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLARDECANS"|||"LLARDECANS"|||"25186"|||"CALLE FLIX, 0"|||"D"|||"0,551222"|||"41,372444"|||"15/05/2023 11:50"|||""|||""|||""|||""|||""|||"1,270"|||""|||"1,060"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"VERGE LORETO"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25005"|||"CALLE CORTS CATALANES, 60"|||"D"|||"0,626750"|||"41,630778"|||"17/05/2023 00:01"|||"1,644"|||""|||"1,704"|||""|||""|||"1,475"|||"1,541"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 07:00-22:00"|||"L-D: 07:00-22:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25005"|||"CARRETERA N-230 KM. 3,2"|||"D"|||"0,613500"|||"41,643889"|||"17/05/2023 00:00"|||"1,554"|||""|||"1,614"|||""|||""|||"1,425"|||"1,491"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 05:00-23:00"|||"L-D: 05:00-23:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25005"|||"AVENIDA ALCALDE RECASENS, 25"|||"D"|||"0,628889"|||"41,625444"|||"18/05/2023 00:10"|||"1,579"|||""|||""|||"1,729"|||""|||"1,439"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L: 07:00-22:00"|||"L: 07:00-22:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25195"|||"AUTOVIA A-2 KM. 463,63"|||"I"|||"0,628194"|||"41,665306"|||"15/05/2023 19:16"|||"1,657"|||""|||""|||"1,787"|||""|||"1,477"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP AREA 463"|||"P"|||"dm"|||"L-D: 06:00-23:00"|||"L: 06:00-23:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25002"|||"AVINGUDA EXERCIT, 44"|||"I"|||"0,612250"|||"41,605806"|||"18/05/2023 00:00"|||"1,554"|||""|||""|||"1,686"|||""|||"1,425"|||"1,505"|||"1,182"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25002"|||"CALLE ACADEMIA, 28"|||"D"|||"0,618139"|||"41,611111"|||"16/05/2023 10:41"|||"1,589"|||""|||""|||"1,739"|||""|||"1,449"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25001"|||"AVDA. FLIX, 41"|||"D"|||"0,633139"|||"41,599417"|||"15/05/2023 10:37"|||"1,649"|||""|||""|||"1,789"|||""|||"1,499"|||"1,585"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 06:00-23:00"|||"L-D: 06:00-23:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25001"|||"AVENIDA BARCELONA (N-IIA PK 463,5), 17"|||"D"|||"0,637083"|||"41,609056"|||"13/05/2023 00:15"|||"1,624"|||""|||""|||"1,776"|||""|||"1,499"|||"1,585"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-V: 07:00-21:00; S-D: 08:00-20:00"|||"Sin datos"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25001"|||"CARRETERA LL-11 KM. 10,00"|||"D"|||"0,643667"|||"41,611222"|||"18/05/2023 00:00"|||"1,579"|||""|||""|||"1,729"|||""|||"1,439"|||"1,489"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-23:00"|||"L-D: 06:00-23:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25001"|||"CALLE COGUL, 1"|||"I"|||"0,655417"|||"41,613611"|||"18/05/2023 00:00"|||"1,579"|||""|||""|||"1,729"|||""|||"1,439"|||"1,489"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25001"|||"CARRETERA N-240 KM. 89"|||"I"|||"0,662972"|||"41,610750"|||"18/05/2023 00:00"|||"1,579"|||""|||""|||""|||""|||"1,439"|||"1,489"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25001"|||"AVENIDA BARCELONA (N-IIA PK 463,5), 17"|||"I"|||"0,636222"|||"41,609306"|||"18/05/2023 00:00"|||"1,554"|||""|||""|||"1,686"|||""|||"1,425"|||"1,505"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-V: 06:00-22:00; S: 06:00-14:00"|||"L-V: 06:00-22:00 (A); S: 06:00-14:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25001"|||"CALLE ENGINYER ANTONI LLOBET, S/N"|||"N"|||"0,632167"|||"41,602444"|||"18/05/2023 11:00"|||"1,439"|||""|||""|||""|||""|||"1,299"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESCLATOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"CARRER ENGINYER MIAS, 509"|||"I"|||"0,661667"|||"41,624333"|||"18/05/2023 09:54"|||""|||""|||""|||""|||""|||"1,425"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"LACICAR"|||"P"|||"dm"|||"L: 08:00-20:00"|||"L: 08:00-20:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"VIAL C, PARCELA 1 (CIM LLEIDA), 1"|||"N"|||"0,676639"|||"41,609778"|||"15/05/2023 12:17"|||""|||""|||""|||""|||""|||"1,800"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"NOUTRANSPORT"|||"R"|||"dm"|||"L-D: 24H"|||"Sin datos"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"VIAL VIAL E, PARCELA 7 (CIM LLEIDA), S/N"|||"N"|||"0,680389"|||"41,611278"|||"15/05/2023 17:40"|||""|||""|||""|||""|||""|||"1,489"|||""|||"1,232"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"TROTA"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (P)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"POLIGONO INDUSTRIAL EL SEGRE P.203-R"|||"I"|||"0,650972"|||"41,616194"|||"15/05/2023 16:31"|||""|||""|||""|||""|||""|||"1,279"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AGROVIC ALIMENTACIÓN, S.A."|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"POLIGONO EL SEGRE, 201"|||"D"|||"0,648611"|||"41,615694"|||"15/05/2023 10:30"|||""|||""|||""|||""|||""|||"1,260"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"POLIGONO INDUSTRIAL EL SEGRE, PARCELA, 206"|||"D"|||"0,653639"|||"41,617583"|||"15/05/2023 10:01"|||""|||""|||""|||""|||""|||"1,419"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"TRANSEGRE"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"CARRETERA DE HUESCA (N-240 km 101)"|||"D"|||"0,551778"|||"41,651778"|||"18/05/2023 00:00"|||"1,589"|||""|||""|||"1,739"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CAMPSA"|||"P"|||"OM"|||"L-V: 07:00-21:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"CARRER JOSEP SEGURA Y FARRÉ, 714"|||"N"|||"0,664333"|||"41,628889"|||"15/05/2023 01:19"|||""|||""|||""|||""|||""|||"1,450"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ALSA"|||"R"|||"dm"|||"L-D: 08:00-22:00"|||"L-D: 08:00-22:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"POLIGONO INDUSTRIAL EL SEGRE, 202R, 202"|||"D"|||"0,652278"|||"41,618944"|||"18/05/2023 06:00"|||""|||""|||""|||""|||""|||"1,425"|||""|||"1,182"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"POLIGONO INDUSTRIAL EL SEGRE,PARCELA 202"|||"D"|||"0,649510"|||"41,615585"|||"15/05/2023 10:30"|||"1,401"|||""|||""|||""|||""|||"1,260"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"CARRETERA NACIONAL II L11 KM. 467,6"|||"D"|||"0,649917"|||"41,613806"|||"16/05/2023 02:17"|||"1,400"|||""|||""|||""|||""|||"1,249"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GASOLINERA LOW COST"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"CARRETERA LL-11 KM. 9,000"|||"D"|||"0,652472"|||"41,614750"|||"18/05/2023 00:00"|||"1,579"|||""|||""|||"1,729"|||""|||"1,439"|||""|||"1,182"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25191"|||"AVINGUDA INDUSTRIA, P. 504"|||"N"|||"0,660722"|||"41,626361"|||"15/05/2023 11:42"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"1,010"|||""|||""|||""|||"REPSOL BUTANO"|||"P"|||"dm"|||"L-V: 10:00-13:30 y 16:00-19:00; S: 09:00-13:00"|||"Sin datos"|||
"LLEIDA"|||"LLEIDA"|||"BASSES D'ALPICAT (LES)"|||"25198"|||"CARRETERA N-240A KM. 96,4"|||"D"|||"0,592611"|||"41,631944"|||"17/05/2023 00:01"|||"1,619"|||""|||"1,679"|||"1,751"|||""|||"1,485"|||"1,551"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 07:00-22:00"|||"L-D: 07:00-22:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"BASSES D'ALPICAT (LES)"|||"25195"|||"CARRETERA 230 KM. 6,5"|||"I"|||"0,606889"|||"41,663917"|||"18/05/2023 00:00"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"1,037"|||"0,977"|||""|||"INCOENERGY"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
